houseId,houseCode,title,appid,source,imgSrc,layoutImgSrc,imgSrcUri,layoutImgSrcUri,roomNum,square,buildingArea,buildYear,isNew,ctime,mtime,orientation,floorStat,totalFloor,decorateType,hbtName,isYezhuComment,isGarage,houseType,isFocus,status,isValid,signTime,signSource,signSourceCn,isDisplay,address,community,communityId,communityName,communityUrl,communityUrlEsf,districtId,districtUrl,districtName,regionId,regionUrl,regionName,bbdName,bbdUrl,houseCityId,subwayInfo,schoolName,schoolArr,bizcircleFullSpell,house_video_info,price,unitPrice,viewUrl,listPrice,publishTime,isVilla,villaNoFloorLevel,villaName,tags
105101467543,105101467543,宝田苑，南向小两房，满五唯一，费用少,104,link,https://image1.ljcdn.com/440300-inspection/prod-72dfd16f-96f6-4313-a8b5-777a86dd93b0.jpg.280x210.jpg,https://image1.ljcdn.com/x-se/hdic-frame/prod-89c8d006-ddff-478e-9463-fcb16b1bb88e.png.280x210.jpg,https://image1.ljcdn.com/440300-inspection/prod-72dfd16f-96f6-4313-a8b5-777a86dd93b0.jpg,https://image1.ljcdn.com/x-se/hdic-frame/prod-89c8d006-ddff-478e-9463-fcb16b1bb88e.png,2室1厅,59.02,59.02,2001年建,0,2018-07-27,2019-06-29,南,高楼层,15,精装,板塔结合,0,0,107500000003,0,sell,1,1970.01.02,链家成交,链家成交,1,银桂路15号,2411048709160,2411048709160,宝田苑,https://sz.lianjia.com/xiaoqu/2411048709160/,https://sz.lianjia.com/ershoufang/c2411048709160/,23008674,https://sz.lianjia.com/ershoufang/futianqu/,福田区,611100862,https://sz.lianjia.com/ershoufang/huanggang/,皇岗,皇岗,https://sz.lianjia.com/ershoufang/huanggang/,440300,近地铁,,,futianqu,[],405,68621,https://sz.lianjia.com/ershoufang/105101467543.html,405,10个月以前发布,0,0,,"[['vr', 'VR房源'], ['taxfree', '房本满五年']]"
105101986367,105101986367,书香门第 奢华居室 诚售爱屋 满五年 精装带车位,104,link,https://image1.ljcdn.com/440300-inspection/prod-0e1c0d62-c88e-4717-906e-9d15f1f1b88e.jpg.280x210.jpg,https://image1.ljcdn.com/x-se/hdic-frame/prod-6d6b098a-8a64-4650-bd8f-81b2b08aea5f.png.280x210.jpg,https://image1.ljcdn.com/440300-inspection/prod-0e1c0d62-c88e-4717-906e-9d15f1f1b88e.jpg,https://image1.ljcdn.com/x-se/hdic-frame/prod-6d6b098a-8a64-4650-bd8f-81b2b08aea5f.png,4室2厅,158.32,158.32,2001年建,0,2019-02-10,2019-06-27,南,中楼层,14,精装,板塔结合,0,0,107500000003,0,sell,1,1970.01.02,链家成交,链家成交,1,银桂路15号,2411048709160,2411048709160,宝田苑,https://sz.lianjia.com/xiaoqu/2411048709160/,https://sz.lianjia.com/ershoufang/c2411048709160/,23008674,https://sz.lianjia.com/ershoufang/futianqu/,福田区,611100862,https://sz.lianjia.com/ershoufang/huanggang/,皇岗,皇岗,https://sz.lianjia.com/ershoufang/huanggang/,440300,近地铁,,,futianqu,[],960,60637,https://sz.lianjia.com/ershoufang/105101986367.html,960,4个月以前发布,0,0,,"[['vr', 'VR房源'], ['taxfree', '房本满五年']]"
105102302067,105102302067,满五唯一 带租约 方正两房 诚心出售,105,dy,,,,,2室1厅,59.02,59.02,2001年建,0,2019-04-26,2019-06-30,西,中楼层,15,简装,板塔结合,0,0,107500000003,0,sell,1,1970.01.02,链家成交,链家成交,1,银桂路15号,2411048709160,2411048709160,宝田苑,https://sz.lianjia.com/xiaoqu/2411048709160/,https://sz.lianjia.com/ershoufang/c2411048709160/,23008674,https://sz.lianjia.com/ershoufang/futianqu/,福田区,611100862,https://sz.lianjia.com/ershoufang/huanggang/,皇岗,皇岗,https://sz.lianjia.com/ershoufang/huanggang/,440300,近地铁,,,futianqu,[],420,71163,https://sz.lianjia.com/ershoufang/105102302067.html,420,2个月以前发布,0,0,,[]
105102413160,105102413160,南北通透看花园  位置安静，满五唯一,105,dy,https://image1.ljcdn.com/440300-inspection/prod-64436d2f-951e-4606-aeba-497ecfe5438d.jpg.280x210.jpg,https://image1.ljcdn.com/x-se/hdic-frame/prod-5dac4508-3340-4c41-8427-ac17675de7e8.png.280x210.jpg,https://image1.ljcdn.com/440300-inspection/prod-64436d2f-951e-4606-aeba-497ecfe5438d.jpg,https://image1.ljcdn.com/x-se/hdic-frame/prod-5dac4508-3340-4c41-8427-ac17675de7e8.png,3室2厅,114.21,114.21,2000年建,0,2019-05-21,2019-06-30,南 北,中楼层,17,简装,板塔结合,0,0,107500000003,0,sell,1,1970.01.02,链家成交,链家成交,1,石厦北一街5号,2411050191720,2411050191720,阳光四季,https://sz.lianjia.com/xiaoqu/2411050191720/,https://sz.lianjia.com/ershoufang/c2411050191720/,23008674,https://sz.lianjia.com/ershoufang/futianqu/,福田区,611100957,https://sz.lianjia.com/ershoufang/shixia/,石厦,石厦,https://sz.lianjia.com/ershoufang/shixia/,440300,近地铁,,,futianqu,[],880,77052,https://sz.lianjia.com/ershoufang/105102413160.html,880,1个月以前发布,0,0,,"[['vr', 'VR房源'], ['taxfree', '房本满五年']]"
105101594674,105101594674,阳光四季 东南向3房 带固定车位 红本在手值得一看好房,104,link,https://image1.ljcdn.com/440300-inspection/test-7fabd840-cd0e-4cf9-b7e9-f65d5ee5979e.png.280x210.jpg,https://image1.ljcdn.com/x-se/hdic-frame/test-685cb917-3211-46f9-ac19-75eeb1aa3200.png.280x210.jpg,https://image1.ljcdn.com/440300-inspection/test-7fabd840-cd0e-4cf9-b7e9-f65d5ee5979e.png,https://image1.ljcdn.com/x-se/hdic-frame/test-685cb917-3211-46f9-ac19-75eeb1aa3200.png,3室1厅,103.25,103.25,2000年建,0,2018-09-28,2019-06-29,东南,中楼层,30,精装,板塔结合,0,0,107500000003,0,sell,1,1970.01.02,链家成交,链家成交,1,石厦北一街5号,2411050191720,2411050191720,阳光四季,https://sz.lianjia.com/xiaoqu/2411050191720/,https://sz.lianjia.com/ershoufang/c2411050191720/,23008674,https://sz.lianjia.com/ershoufang/futianqu/,福田区,611100957,https://sz.lianjia.com/ershoufang/shixia/,石厦,石厦,https://sz.lianjia.com/ershoufang/shixia/,440300,近地铁,,,futianqu,[],890,86199,https://sz.lianjia.com/ershoufang/105101594674.html,890,8个月以前发布,0,0,,"[['vr', 'VR房源'], ['taxfree', '房本满五年']]"
105102493357,105102493357,满五年唯一，税费少，户型方正，通风采光好,105,dy,https://image1.ljcdn.com/440300-inspection/prod-6d5add78-733f-4712-9b7a-8da873d3207c.jpg.280x210.jpg,https://image1.ljcdn.com/x-se/hdic-frame/prod-1537e3b9-b1ff-4522-ac69-b281aadb66c9.png.280x210.jpg,https://image1.ljcdn.com/440300-inspection/prod-6d5add78-733f-4712-9b7a-8da873d3207c.jpg,https://image1.ljcdn.com/x-se/hdic-frame/prod-1537e3b9-b1ff-4522-ac69-b281aadb66c9.png,3室2厅,103.25,103.25,2000年建,0,2019-06-07,2019-06-29,西南,低楼层,30,简装,板塔结合,0,0,107500000003,0,sell,1,1970.01.02,链家成交,链家成交,1,石厦北一街5号,2411050191720,2411050191720,阳光四季,https://sz.lianjia.com/xiaoqu/2411050191720/,https://sz.lianjia.com/ershoufang/c2411050191720/,23008674,https://sz.lianjia.com/ershoufang/futianqu/,福田区,611100957,https://sz.lianjia.com/ershoufang/shixia/,石厦,石厦,https://sz.lianjia.com/ershoufang/shixia/,440300,近地铁,,,futianqu,[],830,80388,https://sz.lianjia.com/ershoufang/105102493357.html,830,24天以前发布,0,0,,"[['vr', 'VR房源'], ['taxfree', '房本满五年']]"
105101525098,105101525098,阳光四季可做四房，近地铁口。。。,104,link,https://image1.ljcdn.com/440300-inspection/test-af6a3292-3e9b-4e19-9aa6-d275f3e11591.png.280x210.jpg,https://image1.ljcdn.com/x-se/hdic-frame/test-1551eb92-4f25-4365-8ad0-3448b0840d8f.png.280x210.jpg,https://image1.ljcdn.com/440300-inspection/test-af6a3292-3e9b-4e19-9aa6-d275f3e11591.png,https://image1.ljcdn.com/x-se/hdic-frame/test-1551eb92-4f25-4365-8ad0-3448b0840d8f.png,3室1厅,116.04,116.04,2000年建,0,2018-08-31,2019-06-26,南 北,低楼层,30,精装,板塔结合,0,0,107500000003,0,sell,1,1970.01.02,链家成交,链家成交,1,石厦北一街5号,2411050191720,2411050191720,阳光四季,https://sz.lianjia.com/xiaoqu/2411050191720/,https://sz.lianjia.com/ershoufang/c2411050191720/,23008674,https://sz.lianjia.com/ershoufang/futianqu/,福田区,611100957,https://sz.lianjia.com/ershoufang/shixia/,石厦,石厦,https://sz.lianjia.com/ershoufang/shixia/,440300,近地铁,,,futianqu,[],888,76526,https://sz.lianjia.com/ershoufang/105101525098.html,888,9个月以前发布,0,0,,"[['vr', 'VR房源'], ['taxfree', '房本满五年']]"
105102218556,105102218556,阳光四季 3室2厅 760万,105,dy,https://image1.ljcdn.com/440300-inspection/prod-24878fb1-bb67-41b4-adb7-f714a2dc4aa6.jpg.280x210.jpg,https://image1.ljcdn.com/x-se/hdic-frame/prod-33b60b53-7533-42db-b676-bce642b52876.png.280x210.jpg,https://image1.ljcdn.com/440300-inspection/prod-24878fb1-bb67-41b4-adb7-f714a2dc4aa6.jpg,https://image1.ljcdn.com/x-se/hdic-frame/prod-33b60b53-7533-42db-b676-bce642b52876.png,3室2厅,94,94,2000年建,0,2019-04-07,2019-07-02,南,高楼层,17,精装,板塔结合,0,0,107500000003,0,sell,1,1970.01.02,链家成交,链家成交,1,石厦北一街5号,2411050191720,2411050191720,阳光四季,https://sz.lianjia.com/xiaoqu/2411050191720/,https://sz.lianjia.com/ershoufang/c2411050191720/,23008674,https://sz.lianjia.com/ershoufang/futianqu/,福田区,611100957,https://sz.lianjia.com/ershoufang/shixia/,石厦,石厦,https://sz.lianjia.com/ershoufang/shixia/,440300,近地铁,,,futianqu,[],760,80852,https://sz.lianjia.com/ershoufang/105102218556.html,760,2个月以前发布,0,0,,"[['vr', 'VR房源'], ['taxfree', '房本满五年']]"
105100211035,105100211035,阳光四季 3室2厅 920万,104,link,https://image1.ljcdn.com/440300-inspection/prod-07ddaf00-73b7-4058-99f7-1fee405ad9d9.png.280x210.jpg,https://image1.ljcdn.com/x-se/hdic-frame/prod-bd61e27a-3ab5-437d-90dc-f47612562b70.png.280x210.jpg,https://image1.ljcdn.com/440300-inspection/prod-07ddaf00-73b7-4058-99f7-1fee405ad9d9.png,https://image1.ljcdn.com/x-se/hdic-frame/prod-bd61e27a-3ab5-437d-90dc-f47612562b70.png,3室2厅,120,120,2000年建,0,2016-05-24,2019-06-26,南,低楼层,24,精装,板塔结合,0,0,107500000003,0,sell,1,1970.01.02,链家成交,链家成交,1,石厦北一街5号,2411050191720,2411050191720,阳光四季,https://sz.lianjia.com/xiaoqu/2411050191720/,https://sz.lianjia.com/ershoufang/c2411050191720/,23008674,https://sz.lianjia.com/ershoufang/futianqu/,福田区,611100957,https://sz.lianjia.com/ershoufang/shixia/,石厦,石厦,https://sz.lianjia.com/ershoufang/shixia/,440300,近地铁,,,futianqu,[],920,76667,https://sz.lianjia.com/ershoufang/105100211035.html,920,一年前发布,0,0,,"[['vr', 'VR房源'], ['five', '房本满两年']]"
105101389303,105101389303,南北通跃式3房装修好满5年带固定车位可做四房看房方便,104,link,https://image1.ljcdn.com/440300-inspection/prod-48dbcf59-39c5-4e43-a36d-ddefab6e1fde.jpg.280x210.jpg,https://image1.ljcdn.com/x-se/hdic-frame/prod-0d0db4a8-23e8-4ede-8181-cbf38926cf0b.png.280x210.jpg,https://image1.ljcdn.com/440300-inspection/prod-48dbcf59-39c5-4e43-a36d-ddefab6e1fde.jpg,https://image1.ljcdn.com/x-se/hdic-frame/prod-0d0db4a8-23e8-4ede-8181-cbf38926cf0b.png,3室2厅,142.33,142.33,2000年建,0,2018-06-02,2019-06-29,南,低楼层,23,精装,板塔结合,0,0,107500000003,0,sell,1,1970.01.02,链家成交,链家成交,1,石厦北一街5号,2411050191720,2411050191720,阳光四季,https://sz.lianjia.com/xiaoqu/2411050191720/,https://sz.lianjia.com/ershoufang/c2411050191720/,23008674,https://sz.lianjia.com/ershoufang/futianqu/,福田区,611100957,https://sz.lianjia.com/ershoufang/shixia/,石厦,石厦,https://sz.lianjia.com/ershoufang/shixia/,440300,近地铁,,,futianqu,[],1160,81501,https://sz.lianjia.com/ershoufang/105101389303.html,1160,一年前发布,0,0,,"[['vr', 'VR房源'], ['taxfree', '房本满五年']]"
105101991293,105101991293,阳光四季精装修大阳台高楼层朝南三房诚心卖,104,link,https://image1.ljcdn.com/440300-inspection/prod-546c641c-b3c9-4403-965d-fbdfa5bb9bd7.jpg.280x210.jpg,https://image1.ljcdn.com/x-se/hdic-frame/prod-6ad09150-2ed7-4b62-9689-445324bf010d.png.280x210.jpg,https://image1.ljcdn.com/440300-inspection/prod-546c641c-b3c9-4403-965d-fbdfa5bb9bd7.jpg,https://image1.ljcdn.com/x-se/hdic-frame/prod-6ad09150-2ed7-4b62-9689-445324bf010d.png,3室2厅,126.38,126.38,2000年建,0,2019-02-12,2019-06-28,南 北,中楼层,22,精装,板塔结合,0,0,107500000003,0,sell,1,1970.01.02,链家成交,链家成交,1,石厦北一街5号,2411050191720,2411050191720,阳光四季,https://sz.lianjia.com/xiaoqu/2411050191720/,https://sz.lianjia.com/ershoufang/c2411050191720/,23008674,https://sz.lianjia.com/ershoufang/futianqu/,福田区,611100957,https://sz.lianjia.com/ershoufang/shixia/,石厦,石厦,https://sz.lianjia.com/ershoufang/shixia/,440300,近地铁,,,futianqu,[],990,78336,https://sz.lianjia.com/ershoufang/105101991293.html,990,4个月以前发布,0,0,,"[['vr', 'VR房源'], ['taxfree', '房本满五年']]"
105102242877,105102242877,户型好，实用高，交易快，看房方便,105,dy,https://image1.ljcdn.com/440300-inspection/prod-4bb17034-ebf3-474b-8b13-20dda450011d.jpg.280x210.jpg,https://image1.ljcdn.com/x-se/hdic-frame/prod-ac6c1cd4-eb68-413c-9df0-6c692244671c.png.280x210.jpg,https://image1.ljcdn.com/440300-inspection/prod-4bb17034-ebf3-474b-8b13-20dda450011d.jpg,https://image1.ljcdn.com/x-se/hdic-frame/prod-ac6c1cd4-eb68-413c-9df0-6c692244671c.png,2室1厅,80.24,80.24,2000年建,0,2019-04-13,2019-06-28,南,低楼层,30,简装,板塔结合,0,0,107500000003,0,sell,1,1970.01.02,链家成交,链家成交,1,石厦北一街5号,2411050191720,2411050191720,阳光四季,https://sz.lianjia.com/xiaoqu/2411050191720/,https://sz.lianjia.com/ershoufang/c2411050191720/,23008674,https://sz.lianjia.com/ershoufang/futianqu/,福田区,611100957,https://sz.lianjia.com/ershoufang/shixia/,石厦,石厦,https://sz.lianjia.com/ershoufang/shixia/,440300,近地铁,,,futianqu,[],670,83500,https://sz.lianjia.com/ershoufang/105102242877.html,670,2个月以前发布,0,0,,"[['vr', 'VR房源'], ['taxfree', '房本满五年']]"
105102379102,105102379102,精装一房一厅，花园小区，人车分流,105,dy,https://image1.ljcdn.com/440300-inspection/prod-f38e4515-a145-4563-a36d-fbc809066f57.jpg.280x210.jpg,https://image1.ljcdn.com/x-se/hdic-frame/prod-9d433562-6490-447e-b607-ba4db0e62a86.png.280x210.jpg,https://image1.ljcdn.com/440300-inspection/prod-f38e4515-a145-4563-a36d-fbc809066f57.jpg,https://image1.ljcdn.com/x-se/hdic-frame/prod-9d433562-6490-447e-b607-ba4db0e62a86.png,1室1厅,42.85,42.85,1999年建,0,2019-05-13,2019-06-28,北,中楼层,11,简装,塔楼,0,0,107500000003,0,sell,1,1970.01.02,链家成交,链家成交,1,桂花路8号,2411048621988,2411048621988,宝瑞轩,https://sz.lianjia.com/xiaoqu/2411048621988/,https://sz.lianjia.com/ershoufang/c2411048621988/,23008674,https://sz.lianjia.com/ershoufang/futianqu/,福田区,612400011,https://sz.lianjia.com/ershoufang/futianbaoshuiqu/,福田保税区,福田保税区,https://sz.lianjia.com/ershoufang/futianbaoshuiqu/,440300,,,,futianqu,[],320,74680,https://sz.lianjia.com/ershoufang/105102379102.html,320,1个月以前发布,0,0,,"[['vr', 'VR房源'], ['taxfree', '房本满五年']]"
105102487346,105102487346,宝瑞轩，三房两厅两卫，业主诚心出售,105,dy,https://image1.ljcdn.com/440300-inspection/prod-c67c6fa7-31fa-433e-ba4d-10c339407e74.jpg.280x210.jpg,https://image1.ljcdn.com/x-se/hdic-frame/prod-672de955-bb70-4b5c-bb1a-45185fa5fd6c.png.280x210.jpg,https://image1.ljcdn.com/440300-inspection/prod-c67c6fa7-31fa-433e-ba4d-10c339407e74.jpg,https://image1.ljcdn.com/x-se/hdic-frame/prod-672de955-bb70-4b5c-bb1a-45185fa5fd6c.png,3室2厅,97.31,97.31,1999年建,0,2019-06-06,2019-07-02,南,低楼层,12,精装,塔楼,0,0,107500000003,0,sell,1,1970.01.02,链家成交,链家成交,1,桂花路8号,2411048621988,2411048621988,宝瑞轩,https://sz.lianjia.com/xiaoqu/2411048621988/,https://sz.lianjia.com/ershoufang/c2411048621988/,23008674,https://sz.lianjia.com/ershoufang/futianqu/,福田区,612400011,https://sz.lianjia.com/ershoufang/futianbaoshuiqu/,福田保税区,福田保税区,https://sz.lianjia.com/ershoufang/futianbaoshuiqu/,440300,,,,futianqu,[],625,64228,https://sz.lianjia.com/ershoufang/105102487346.html,625,26天以前发布,0,0,,"[['vr', 'VR房源'], ['taxfree', '房本满五年']]"
105101447552,105101447552,宝瑞轩大两房出售 户型方正带大阳台  安静宜居,104,link,https://image1.ljcdn.com/440300-inspection/test-d8a45e53-1686-4e9a-a91a-4b2bd2a67806.png.280x210.jpg,https://image1.ljcdn.com/x-se/hdic-frame/test-6e9442ec-9159-4854-95b1-14db832262ca.png.280x210.jpg,https://image1.ljcdn.com/440300-inspection/test-d8a45e53-1686-4e9a-a91a-4b2bd2a67806.png,https://image1.ljcdn.com/x-se/hdic-frame/test-6e9442ec-9159-4854-95b1-14db832262ca.png,2室1厅,80.26,80.26,1999年建,0,2018-07-14,2019-07-02,西,高楼层,12,精装,塔楼,0,0,107500000003,0,sell,1,1970.01.02,链家成交,链家成交,1,桂花路8号,2411048621988,2411048621988,宝瑞轩,https://sz.lianjia.com/xiaoqu/2411048621988/,https://sz.lianjia.com/ershoufang/c2411048621988/,23008674,https://sz.lianjia.com/ershoufang/futianqu/,福田区,612400011,https://sz.lianjia.com/ershoufang/futianbaoshuiqu/,福田保税区,福田保税区,https://sz.lianjia.com/ershoufang/futianbaoshuiqu/,440300,,,,futianqu,[],560,69774,https://sz.lianjia.com/ershoufang/105101447552.html,560,11个月以前发布,0,0,,"[['vr', 'VR房源'], ['taxfree', '房本满五年']]"
105101498729,105101498729,业主诚心放卖，户型方正采光好！,104,link,https://image1.ljcdn.com/440300-inspection/prod-e6082f1f-6cf9-4a37-9037-3d6cfc33130a.jpg.280x210.jpg,https://image1.ljcdn.com/x-se/hdic-frame/prod-33019689-6821-4b5d-9b34-7ecc3630ac27.png.280x210.jpg,https://image1.ljcdn.com/440300-inspection/prod-e6082f1f-6cf9-4a37-9037-3d6cfc33130a.jpg,https://image1.ljcdn.com/x-se/hdic-frame/prod-33019689-6821-4b5d-9b34-7ecc3630ac27.png,4室2厅,145.33,145.33,1999年建,0,2018-08-15,2019-06-30,南 北,中楼层,11,简装,塔楼,0,0,107500000003,0,sell,1,1970.01.02,链家成交,链家成交,1,桂花路8号,2411048621988,2411048621988,宝瑞轩,https://sz.lianjia.com/xiaoqu/2411048621988/,https://sz.lianjia.com/ershoufang/c2411048621988/,23008674,https://sz.lianjia.com/ershoufang/futianqu/,福田区,612400011,https://sz.lianjia.com/ershoufang/futianbaoshuiqu/,福田保税区,福田保税区,https://sz.lianjia.com/ershoufang/futianbaoshuiqu/,440300,,,,futianqu,[],920,63305,https://sz.lianjia.com/ershoufang/105101498729.html,920,10个月以前发布,0,0,,"[['vr', 'VR房源'], ['taxfree', '房本满五年']]"
105102326509,105102326509,红本满五年，户型方正，实用，采光通风好，,105,dy,https://image1.ljcdn.com/440300-inspection/prod-de2bd79c-3eb0-404d-b485-b83a60c07c80.jpg.280x210.jpg,https://image1.ljcdn.com/x-se/hdic-frame/prod-db8ff7f0-341d-442b-bd40-ad29f256a543.png.280x210.jpg,https://image1.ljcdn.com/440300-inspection/prod-de2bd79c-3eb0-404d-b485-b83a60c07c80.jpg,https://image1.ljcdn.com/x-se/hdic-frame/prod-db8ff7f0-341d-442b-bd40-ad29f256a543.png,2室2厅,80.25,80.25,1999年建,0,2019-05-01,2019-06-19,东南,高楼层,12,精装,塔楼,0,0,107500000003,0,sell,1,1970.01.02,链家成交,链家成交,1,桂花路8号,2411048621988,2411048621988,宝瑞轩,https://sz.lianjia.com/xiaoqu/2411048621988/,https://sz.lianjia.com/ershoufang/c2411048621988/,23008674,https://sz.lianjia.com/ershoufang/futianqu/,福田区,612400011,https://sz.lianjia.com/ershoufang/futianbaoshuiqu/,福田保税区,福田保税区,https://sz.lianjia.com/ershoufang/futianbaoshuiqu/,440300,近地铁,,,futianqu,[],580,72275,https://sz.lianjia.com/ershoufang/105102326509.html,580,1个月以前发布,0,0,,"[['vr', 'VR房源'], ['taxfree', '房本满五年']]"
105101550773,105101550773,满2年 大阳台 2房2厅1卫 安静小区,104,link,https://image1.ljcdn.com/440300-inspection/prod-8677045d-30b3-4ba6-9a9b-2b37b72d0a84.jpg.280x210.jpg,https://image1.ljcdn.com/x-se/hdic-frame/prod-6af02099-6c0f-4203-9c82-be7211626a7e.png.280x210.jpg,https://image1.ljcdn.com/440300-inspection/prod-8677045d-30b3-4ba6-9a9b-2b37b72d0a84.jpg,https://image1.ljcdn.com/x-se/hdic-frame/prod-6af02099-6c0f-4203-9c82-be7211626a7e.png,2室2厅,65.04,65.04,1999年建,0,2018-09-14,2019-06-27,南,低楼层,12,简装,塔楼,0,0,107500000003,0,sell,1,1970.01.02,链家成交,链家成交,1,桂花路8号,2411048621988,2411048621988,宝瑞轩,https://sz.lianjia.com/xiaoqu/2411048621988/,https://sz.lianjia.com/ershoufang/c2411048621988/,23008674,https://sz.lianjia.com/ershoufang/futianqu/,福田区,612400011,https://sz.lianjia.com/ershoufang/futianbaoshuiqu/,福田保税区,福田保税区,https://sz.lianjia.com/ershoufang/futianbaoshuiqu/,440300,,,,futianqu,[],435,66882,https://sz.lianjia.com/ershoufang/105101550773.html,435,9个月以前发布,0,0,,"[['vr', 'VR房源'], ['five', '房本满两年']]"
105102352740,105102352740,宝瑞轩 安静社区 南北通透 满5年,105,dy,https://image1.ljcdn.com/440300-inspection/prod-fe5363f3-4216-41ae-8be1-640a02794371.jpg.280x210.jpg,https://image1.ljcdn.com/x-se/hdic-frame/prod-8ceda93f-51e6-4156-9d81-1a2676cc6a7f.png.280x210.jpg,https://image1.ljcdn.com/440300-inspection/prod-fe5363f3-4216-41ae-8be1-640a02794371.jpg,https://image1.ljcdn.com/x-se/hdic-frame/prod-8ceda93f-51e6-4156-9d81-1a2676cc6a7f.png,3室2厅,105.96,105.96,1999年建,0,2019-05-07,2019-06-30,南 北,高楼层,12,简装,塔楼,0,0,107500000003,0,sell,1,1970.01.02,链家成交,链家成交,1,桂花路8号,2411048621988,2411048621988,宝瑞轩,https://sz.lianjia.com/xiaoqu/2411048621988/,https://sz.lianjia.com/ershoufang/c2411048621988/,23008674,https://sz.lianjia.com/ershoufang/futianqu/,福田区,612400011,https://sz.lianjia.com/ershoufang/futianbaoshuiqu/,福田保税区,福田保税区,https://sz.lianjia.com/ershoufang/futianbaoshuiqu/,440300,近地铁,,,futianqu,[],820,77388,https://sz.lianjia.com/ershoufang/105102352740.html,820,1个月以前发布,0,0,,"[['vr', 'VR房源'], ['taxfree', '房本满五年']]"
105102029941,105102029941,户型方正 实用 南向中楼层 采光通透,104,link,https://image1.ljcdn.com/440300-inspection/prod-acf86c34-2fb9-4cef-84b0-a64c8d43ddbd.jpg.280x210.jpg,https://image1.ljcdn.com/x-se/hdic-frame/prod-2692ead3-a5ec-47eb-8fbc-f2dd51f8e3f6.png.280x210.jpg,https://image1.ljcdn.com/440300-inspection/prod-acf86c34-2fb9-4cef-84b0-a64c8d43ddbd.jpg,https://image1.ljcdn.com/x-se/hdic-frame/prod-2692ead3-a5ec-47eb-8fbc-f2dd51f8e3f6.png,1室1厅,56.11,56.11,1999年建,0,2019-02-23,2019-06-29,南,高楼层,12,简装,塔楼,0,0,107500000003,0,sell,1,1970.01.02,链家成交,链家成交,1,桂花路8号,2411048621988,2411048621988,宝瑞轩,https://sz.lianjia.com/xiaoqu/2411048621988/,https://sz.lianjia.com/ershoufang/c2411048621988/,23008674,https://sz.lianjia.com/ershoufang/futianqu/,福田区,612400011,https://sz.lianjia.com/ershoufang/futianbaoshuiqu/,福田保税区,福田保税区,https://sz.lianjia.com/ershoufang/futianbaoshuiqu/,440300,近地铁,,,futianqu,[],420,74853,https://sz.lianjia.com/ershoufang/105102029941.html,420,4个月以前发布,0,0,,"[['vr', 'VR房源'], ['taxfree', '房本满五年']]"
105102224175,105102224175,视野开阔， 南向，大阳台，户型通透，1梯2户，,105,dy,https://image1.ljcdn.com/440300-inspection/prod-61b3028b-702b-4f17-915c-ebdbf5a8357a.jpg.280x210.jpg,https://image1.ljcdn.com/x-se/hdic-frame/prod-5914d333-f945-4d8e-a04b-0a61f21531ec.png.280x210.jpg,https://image1.ljcdn.com/440300-inspection/prod-61b3028b-702b-4f17-915c-ebdbf5a8357a.jpg,https://image1.ljcdn.com/x-se/hdic-frame/prod-5914d333-f945-4d8e-a04b-0a61f21531ec.png,4室2厅,145.33,145.33,1999年建,0,2019-04-09,2019-06-30,南,高楼层,11,精装,塔楼,0,0,107500000003,0,sell,1,1970.01.02,链家成交,链家成交,1,桂花路8号,2411048621988,2411048621988,宝瑞轩,https://sz.lianjia.com/xiaoqu/2411048621988/,https://sz.lianjia.com/ershoufang/c2411048621988/,23008674,https://sz.lianjia.com/ershoufang/futianqu/,福田区,612400011,https://sz.lianjia.com/ershoufang/futianbaoshuiqu/,福田保税区,福田保税区,https://sz.lianjia.com/ershoufang/futianbaoshuiqu/,440300,,,,futianqu,[],968,66608,https://sz.lianjia.com/ershoufang/105102224175.html,968,2个月以前发布,0,0,,"[['vr', 'VR房源']]"
